Source	Target	mode	section	date	labelSource	labelTarget	PoemTitle	PoemDate	precision	unit	quantity
1624_colmenares-contra-lope	Petrarca	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Petrarca			mentionné		
1624_colmenares-contra-lope	Génébrard, Gilbert	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Genebrardo			mentionné		
1624_colmenares-contra-lope	Beuter, Pedro Antonio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Beuter			mentionné		
1624_colmenares-contra-lope	Second, Jan	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Juan Segundo			mentionné		
1624_colmenares-contra-lope	León, fray Luis de	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	fray Luis de León			mentionné		
1624_colmenares-contra-lope	Góngora, Luis de	polemist	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Luis de Góngora					
1624_colmenares-contra-lope	Quevedo, Francisco de	polemist	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Francisco de Quevedo					
1624_colmenares-contra-lope	Manilio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Manilio			mentionné		
1624_colmenares-contra-lope	Horacio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Horacio			mentionné		
1624_colmenares-contra-lope	Vida, Girolamo	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Marco Girolamo Vida			mentionné		
1624_colmenares-contra-lope	Homero	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Homero			mentionné		
1624_colmenares-contra-lope	Hesíodo	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Hesíodo			mentionné		
1624_colmenares-contra-lope	Virgilio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Virgilio			mentionné		
1624_colmenares-contra-lope	Horacio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Horacio			mentionné		
1624_colmenares-contra-lope	Papinio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Papinio			mentionné		
1624_colmenares-contra-lope	Vida, Girolamo	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Jerónimo Vida			mentionné		
1624_colmenares-contra-lope	Escalígero	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Escalígero			mentionné		
1624_colmenares-contra-lope	Vitruvio	authority	Respuesta a la carta antecedente, por sus mismos puntos	1624	Colmenares, Diego	Vitruvio			mentionné		
