Source	Target	mode	section	date	labelSource	PoemTitle	PoemDate	precision	unit	quantity
1660_apologetico	OC255	ref	seccion3	1660	Juan de Espinosa Medrano	Estas, que me dictó, rimas sonoras [Fábula de Polifemo y Galatea]	1612			
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	OC264B	ref	seccion3	1660	Juan de Espinosa Medrano	Era del año la estación florida [Soledad Primera]	1613			
1660_apologetico	Platón	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Platón	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Tertuliano	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Camoens	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	OC264C	ref	seccion3	1660	Juan de Espinosa Medrano	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1660_apologetico	Virgilio	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	OC317	ref	seccion3	1660	Juan de Espinosa Medrano	La ciudad de Babilonia,	1618			
1660_apologetico	OC317	ref	seccion3	1660	Juan de Espinosa Medrano	La ciudad de Babilonia,	1618			
1660_apologetico	OC317	ref	seccion3	1660	Juan de Espinosa Medrano	La ciudad de Babilonia,	1618			
1660_apologetico	García de Salcedo Coronel	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	García de Salcedo Coronel	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Camoens	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	OC154	ref	seccion3	1660	Juan de Espinosa Medrano	Del león, que en la Silva apenas cabe	1604			
1660_apologetico	García de Salcedo Coronel	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Hadriano Junio	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Tertuliano	authority	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion3	1660	Juan de Espinosa Medrano					
1660_apologetico	OC264B	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Era del año la estación florida [Soledad Primera]	1613			
1660_apologetico	OC264B	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Era del año la estación florida [Soledad Primera]	1613			
1660_apologetico	OC264B	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Era del año la estación florida [Soledad Primera]	1613			
1660_apologetico	OC264B	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Era del año la estación florida [Soledad Primera]	1613			
1660_apologetico	OC264C	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1660_apologetico	OC264C	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1660_apologetico	OC264C	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1660_apologetico	OC264C	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Éntrase el mar por un arroyo breve [Soledad Segunda]	1614			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	OC313	ref	seccion4_Faria	1660	Manuel de Faría y Sousa	Si arrebatado merecí algún día	1617			
1660_apologetico	Luis de Góngora	polemista	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Dante	authority	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Petrarca	authority	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Sannazaro	authority	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Ariosto	authority	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Tasso	authority	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Garcilaso	authority	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Camoens	authority	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Cicerón	authority	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Luis de Góngora	polemista	seccion4_Faria	1660	Manuel de Faría y Sousa					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Fernando de Herrera	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	San Isidoro Hispalense	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Garcilaso	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Servio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	San Isidoro Hispalense	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Varrón	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Ovidio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Pacuvio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	OC31	ref	seccion4	1660	Juan de Espinosa Medrano	Verdes hermanas del audaz mozuelo	1583			
1660_apologetico	OC319	ref	seccion4	1660	Juan de Espinosa Medrano	Esta de flores, cuando no divina,	1619			
1660_apologetico	OC287	ref	seccion4	1660	Juan de Espinosa Medrano	No entre las flores, no, señor don Diego,	1615			
1660_apologetico	Marcial	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Pacuvio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Alonso López Pinciano	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Pacuvio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Lucrecio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Lucrecio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Luis de Góngora	polemista	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Virgilio	authority	seccion4	1660	Juan de Espinosa Medrano					
1660_apologetico	Manuel de Faría y Sousa	polemista	seccion4	1660	Juan de Espinosa Medrano					
