Source	Target	mode	section	date	labelSource	labelTarget	PoemTitle	PoemDate	precision	unit	quantity
1662_apologetico	OC313	ref	seccion4_Faría		Faria e Sousa, Manuel de		Si arrebatado merecí algún día	1617			
1662_apologetico	OC313	ref	seccion4_Faría		Faria e Sousa, Manuel de		Si arrebatado merecí algún día	1617			
1662_apologetico	OC313	ref	seccion4_Faría		Faria e Sousa, Manuel de		Si arrebatado merecí algún día	1617			
1662_apologetico	OC313	ref	seccion4_Faría		Faria e Sousa, Manuel de		Si arrebatado merecí algún día	1617			
1662_apologetico	OC313	ref	seccion4_Faría		Faria e Sousa, Manuel de		Si arrebatado merecí algún día	1617			
1662_apologetico	Góngora, Luis de	polemist	seccion4_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Dante	authority	seccion4_Faría		Faria e Sousa, Manuel de	Dante					
1662_apologetico	Petrarca	authority	seccion4_Faría		Faria e Sousa, Manuel de	Petrarca					
1662_apologetico	sannazaro	authority	seccion4_Faría		Faria e Sousa, Manuel de	Sannazaro					
1662_apologetico	Ariosto	authority	seccion4_Faría		Faria e Sousa, Manuel de	Ariosto					
1662_apologetico	Tasso	authority	seccion4_Faría		Faria e Sousa, Manuel de	Tasso					
1662_apologetico	Garcilaso	authority	seccion4_Faría		Faria e Sousa, Manuel de	Garcilaso					
1662_apologetico	Camões	authority	seccion4_Faría		Faria e Sousa, Manuel de	Camões					
1662_apologetico	Cicerón	authority	seccion4_Faría		Faria e Sousa, Manuel de	Cicerón					
1662_apologetico	Góngora, Luis de	polemist	seccion4_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Mena, Juan de	authority	seccion5_Faría		Faria e Sousa, Manuel de	Juan de Mena					
1662_apologetico	Góngora, Luis de	polemist	seccion5_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Petrarca	authority	seccion5_Faría		Faria e Sousa, Manuel de	Petrarca					
1662_apologetico	Boscán	authority	seccion5_Faría		Faria e Sousa, Manuel de	Boscán					
1662_apologetico	Garcilaso	authority	seccion5_Faría		Faria e Sousa, Manuel de	Garcilaso					
1662_apologetico	Gómez Manrique	authority	seccion5_Faría		Faria e Sousa, Manuel de	Gómez Manrique					
1662_apologetico	Góngora, Luis de	polemist	seccion5_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Macrobio	authority	seccion6_Faría		Faria e Sousa, Manuel de	Macrobio					
1662_apologetico	Virgilio	authority	seccion6_Faría		Faria e Sousa, Manuel de	Virgilio					
1662_apologetico	Góngora, Luis de	polemist	seccion6_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Virgilio	authority	seccion6_Faría		Faria e Sousa, Manuel de	Virgilio					
1662_apologetico	Macrobio	authority	seccion6_Faría		Faria e Sousa, Manuel de	Macrobio					
1662_apologetico	Góngora, Luis de	polemist	seccion7_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Mahoma	authority	seccion7_Faría		Faria e Sousa, Manuel de	Mahoma					
1662_apologetico	Góngora, Luis de	polemist	seccion7_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Góngora, Luis de	polemist	seccion8_Faría		Faria e Sousa, Manuel de	don Luis					
1662_apologetico	Góngora, Luis de	polemist	seccion9_Faría		Faria e Sousa, Manuel de	él					
1662_apologetico	Góngora, Luis de	polemist	seccion11_Faría		Faria e Sousa, Manuel de	Góngora					
1662_apologetico	Camões	authority	seccion11_Faría		Faria e Sousa, Manuel de	Luis de Camões					
1662_apologetico	Vicuña	polemist	seccion11_Faría		Faria e Sousa, Manuel de	los que le llaman Homero a Góngora					
1662_apologetico	Homero	authority	seccion11_Faría		Faria e Sousa, Manuel de	Homero					
1662_apologetico	Virgilio	authority	seccion11_Faría		Faria e Sousa, Manuel de	Virgilio					
1662_apologetico	Camões	authority	seccion11_Faría		Faria e Sousa, Manuel de	Camões					
1662_apologetico	Marcial	authority	seccion11_Faría		Faria e Sousa, Manuel de	Marcial					
1662_apologetico	Góngora, Luis de	polemist	seccion11_Faría		Faria e Sousa, Manuel de	Góngora					
1662_apologetico	Estacio	authority	seccion11_Faría		Faria e Sousa, Manuel de	Estacio					
1662_apologetico	Góngora, Luis de	polemist	seccion11_Faría		Faria e Sousa, Manuel de	Góngora					
1662_apologetico	Camões	authority	seccion11_Faría		Faria e Sousa, Manuel de	Camões					
1662_apologetico	Góngora, Luis de	polemist	seccion11_Faría		Faria e Sousa, Manuel de	Góngora					
1662_apologetico	Camões	authority	seccion11_Faría		Faria e Sousa, Manuel de	Camões					
1662_apologetico	Camões	authority	seccion11_Faría		Faria e Sousa, Manuel de	Camões					

